locus_tag	ftype	length_bp	gene	EC_number	COG	product
ENJBGJDE_00001	CDS	1308				hypothetical protein
ENJBGJDE_00002	CDS	933				hypothetical protein
ENJBGJDE_00003	CDS	462				hypothetical protein
ENJBGJDE_00004	CDS	801				hypothetical protein
ENJBGJDE_00005	CDS	909	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
ENJBGJDE_00006	CDS	699	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ENJBGJDE_00007	CDS	957	pqqE_1			Coenzyme PQQ synthesis protein E
ENJBGJDE_00008	CDS	645	tmk_1	2.7.4.9		Thymidylate kinase
ENJBGJDE_00009	CDS	483	greA			Transcription elongation factor GreA
ENJBGJDE_00010	CDS	903		2.7.1.213	COG0524	Nucleoside kinase
ENJBGJDE_00011	CDS	447				hypothetical protein
ENJBGJDE_00012	CDS	600				hypothetical protein
ENJBGJDE_00013	CDS	2193	rgy1		COG1110	Reverse gyrase 1
ENJBGJDE_00014	CDS	540				hypothetical protein
ENJBGJDE_00015	CDS	189				hypothetical protein
ENJBGJDE_00016	CDS	273				hypothetical protein
ENJBGJDE_00017	CDS	495				hypothetical protein
ENJBGJDE_00018	rRNA	1470				16S ribosomal RNA
ENJBGJDE_00019	CDS	870	prmA	2.1.1.-		Ribosomal protein L11 methyltransferase
ENJBGJDE_00020	CDS	432				hypothetical protein
ENJBGJDE_00021	CDS	966				hypothetical protein
ENJBGJDE_00022	CDS	276	rpoL	2.7.7.6	COG1761	DNA-directed RNA polymerase subunit L
ENJBGJDE_00023	CDS	1146		2.7.4.2	COG3890	Phosphomevalonate kinase
ENJBGJDE_00024	CDS	1005		4.1.1.33	COG3407	Diphosphomevalonate decarboxylase
ENJBGJDE_00025	CDS	1005	mvk	2.7.1.36	COG1577	Mevalonate kinase
ENJBGJDE_00026	CDS	234				hypothetical protein
ENJBGJDE_00027	CDS	633	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
ENJBGJDE_00028	CDS	645				hypothetical protein
ENJBGJDE_00029	CDS	795	lgt	2.4.99.-		Prolipoprotein diacylglyceryl transferase
ENJBGJDE_00030	CDS	669	flpA	2.1.1.-	COG1889	Fibrillarin-like rRNA/tRNA 2'-O-methyltransferase
ENJBGJDE_00031	CDS	618	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
ENJBGJDE_00032	CDS	876			COG1498	putative NOP5 family protein
ENJBGJDE_00033	CDS	672				hypothetical protein
ENJBGJDE_00034	CDS	684	pyrH	2.7.4.22	COG0528	Uridylate kinase
ENJBGJDE_00035	CDS	345	arnE_1			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
ENJBGJDE_00036	CDS	351	arnE_2			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
ENJBGJDE_00037	CDS	1785	secD		COG0342	Protein-export membrane protein SecD
ENJBGJDE_00038	CDS	930	secF		COG0341	Protein-export membrane protein SecF
ENJBGJDE_00039	CDS	780				hypothetical protein
ENJBGJDE_00040	CDS	1512	filI_1	2.7.13.3	COG3322	Methanogenesis regulatory histidine kinase FilI
ENJBGJDE_00041	CDS	405	filR2		COG0784	putative methanogenesis regulatory protein FilR2
ENJBGJDE_00042	CDS	789				hypothetical protein
ENJBGJDE_00043	CDS	276				hypothetical protein
ENJBGJDE_00044	CDS	1398	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
ENJBGJDE_00045	CDS	204				hypothetical protein
ENJBGJDE_00046	CDS	294				hypothetical protein
ENJBGJDE_00047	CDS	684	aglK_1	2.4.1.153		UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminyltransferase
ENJBGJDE_00048	CDS	1596				hypothetical protein
ENJBGJDE_00049	CDS	1704				hypothetical protein
ENJBGJDE_00050	CDS	567				hypothetical protein
ENJBGJDE_00051	CDS	609		3.1.3.-	COG1011	Glyceraldehyde 3-phosphate phosphatase
ENJBGJDE_00052	CDS	2472	ppsA_1	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
ENJBGJDE_00053	CDS	1080	mthK_1		COG1226	Calcium-gated potassium channel MthK
ENJBGJDE_00054	CDS	1989	mthK_2		COG1226	Calcium-gated potassium channel MthK
ENJBGJDE_00055	CDS	1134				hypothetical protein
ENJBGJDE_00056	CDS	1176				hypothetical protein
ENJBGJDE_00057	CDS	882				hypothetical protein
ENJBGJDE_00058	CDS	1104				hypothetical protein
ENJBGJDE_00059	CDS	915	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ENJBGJDE_00060	CDS	789	aglE	2.4.1.-	COG0463	Glycosyltransferase AglE
ENJBGJDE_00061	CDS	1077	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
ENJBGJDE_00062	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
ENJBGJDE_00063	CDS	267	nikR			Putative nickel-responsive regulator
ENJBGJDE_00064	CDS	462				hypothetical protein
ENJBGJDE_00065	CDS	948				hypothetical protein
ENJBGJDE_00066	CDS	660				hypothetical protein
ENJBGJDE_00067	CDS	687				hypothetical protein
ENJBGJDE_00068	CDS	1011				hypothetical protein
ENJBGJDE_00069	CDS	744		5.1.1.13		Aspartate racemase
