locus_tag	ftype	length_bp	gene	EC_number	COG	product
DGDLGEBH_00001	CDS	1074				hypothetical protein
DGDLGEBH_00002	CDS	1083	dhmA	3.8.1.5	COG0596	Haloalkane dehalogenase
DGDLGEBH_00003	CDS	597				hypothetical protein
DGDLGEBH_00004	CDS	1179		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
DGDLGEBH_00005	CDS	1014		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
DGDLGEBH_00006	CDS	438				hypothetical protein
DGDLGEBH_00007	CDS	1275	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
DGDLGEBH_00008	CDS	525				hypothetical protein
DGDLGEBH_00009	CDS	288				hypothetical protein
DGDLGEBH_00010	CDS	1449	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
DGDLGEBH_00011	CDS	942	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
DGDLGEBH_00012	CDS	1008	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
DGDLGEBH_00013	CDS	1215	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
DGDLGEBH_00014	CDS	636	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
DGDLGEBH_00015	CDS	1401	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
DGDLGEBH_00016	CDS	900				hypothetical protein
DGDLGEBH_00017	CDS	939				hypothetical protein
DGDLGEBH_00018	CDS	1566		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
DGDLGEBH_00019	CDS	306				hypothetical protein
DGDLGEBH_00020	CDS	1050	amiE	3.5.1.4	COG0388	Aliphatic amidase
DGDLGEBH_00021	CDS	771	yvoA		COG2188	HTH-type transcriptional repressor YvoA
DGDLGEBH_00022	CDS	681				hypothetical protein
DGDLGEBH_00023	CDS	927				hypothetical protein
DGDLGEBH_00024	CDS	927	pgdA	3.5.1.-		Peptidoglycan deacetylase
DGDLGEBH_00025	CDS	672	nicF_1	3.5.1.107	COG1335	Maleamate amidohydrolase
DGDLGEBH_00026	CDS	729				hypothetical protein
DGDLGEBH_00027	CDS	831				hypothetical protein
DGDLGEBH_00028	CDS	651				hypothetical protein
DGDLGEBH_00029	CDS	762				hypothetical protein
DGDLGEBH_00030	CDS	1188	ydhC			Inner membrane transport protein YdhC
DGDLGEBH_00031	CDS	819	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DGDLGEBH_00032	CDS	1932	fyuA_1		COG1629	Pesticin receptor
DGDLGEBH_00033	CDS	828				hypothetical protein
DGDLGEBH_00034	CDS	1263		3.4.-.-		putative peptidase
DGDLGEBH_00035	CDS	2517	cirA_1		COG4771	Colicin I receptor
DGDLGEBH_00036	CDS	975	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
DGDLGEBH_00037	CDS	978	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
DGDLGEBH_00038	CDS	1878	pvaA_1	1.1.2.6		Polyvinylalcohol dehydrogenase
DGDLGEBH_00039	CDS	1182	sucB_1	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
DGDLGEBH_00040	CDS	444				hypothetical protein
DGDLGEBH_00041	CDS	2058	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
DGDLGEBH_00042	CDS	597				hypothetical protein
DGDLGEBH_00043	CDS	297				hypothetical protein
DGDLGEBH_00044	CDS	1245		1.14.-.-	COG2124	Cytochrome P450 107B1
DGDLGEBH_00045	CDS	1410	sauS	1.2.1.81	COG1012	Sulfoacetaldehyde dehydrogenase (acylating)
DGDLGEBH_00046	CDS	762	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
DGDLGEBH_00047	CDS	969	lcdH	1.1.1.108		L-carnitine dehydrogenase
DGDLGEBH_00048	CDS	912	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
DGDLGEBH_00049	CDS	1206		1.14.11.1		Gamma-butyrobetaine dioxygenase
DGDLGEBH_00050	CDS	747				hypothetical protein
DGDLGEBH_00051	CDS	1119	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DGDLGEBH_00052	CDS	1206		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
DGDLGEBH_00053	CDS	1116	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
DGDLGEBH_00054	CDS	459	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
DGDLGEBH_00055	CDS	879				hypothetical protein
DGDLGEBH_00056	CDS	705				hypothetical protein
DGDLGEBH_00057	CDS	393				hypothetical protein
DGDLGEBH_00058	CDS	402				hypothetical protein
DGDLGEBH_00059	CDS	162				hypothetical protein
DGDLGEBH_00060	CDS	702	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
DGDLGEBH_00061	CDS	441	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
DGDLGEBH_00062	CDS	903	rdgC		COG2974	Recombination-associated protein RdgC
DGDLGEBH_00063	CDS	228				hypothetical protein
DGDLGEBH_00064	CDS	435				Inward rectifier potassium channel Kirbac3.1
DGDLGEBH_00065	CDS	474				hypothetical protein
DGDLGEBH_00066	CDS	351				hypothetical protein
DGDLGEBH_00067	CDS	462				hypothetical protein
DGDLGEBH_00068	CDS	393				hypothetical protein
DGDLGEBH_00069	CDS	870				hypothetical protein
DGDLGEBH_00070	CDS	411				hypothetical protein
DGDLGEBH_00071	CDS	615				hypothetical protein
DGDLGEBH_00072	CDS	1320	pksS_1	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
DGDLGEBH_00073	CDS	399				hypothetical protein
DGDLGEBH_00074	CDS	771		1.-.-.-		putative oxidoreductase
DGDLGEBH_00075	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
DGDLGEBH_00076	CDS	1266	pksS_2	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
DGDLGEBH_00077	CDS	1407		1.13.11.43		Lignostilbene-alpha,beta-dioxygenase isozyme I
DGDLGEBH_00078	CDS	909				hypothetical protein
DGDLGEBH_00079	CDS	987	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
DGDLGEBH_00080	CDS	1209	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
DGDLGEBH_00081	CDS	2148	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
DGDLGEBH_00082	CDS	1545	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
DGDLGEBH_00083	CDS	2139		3.5.1.93		Glutaryl-7-aminocephalosporanic-acid acylase
DGDLGEBH_00084	CDS	438				Cytochrome c-554(548)
DGDLGEBH_00085	CDS	423		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
DGDLGEBH_00086	CDS	582				hypothetical protein
DGDLGEBH_00087	CDS	141				hypothetical protein
DGDLGEBH_00088	CDS	1017	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DGDLGEBH_00089	CDS	1023	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
DGDLGEBH_00090	CDS	750	cysH	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
DGDLGEBH_00091	CDS	420				hypothetical protein
DGDLGEBH_00092	CDS	1050	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
DGDLGEBH_00093	CDS	1872	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
DGDLGEBH_00094	CDS	1779	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
DGDLGEBH_00095	CDS	1881				hypothetical protein
DGDLGEBH_00096	tRNA	74				tRNA-Cys(gca)
DGDLGEBH_00097	CDS	255				hypothetical protein
DGDLGEBH_00098	CDS	222				hypothetical protein
DGDLGEBH_00099	CDS	177				hypothetical protein
DGDLGEBH_00100	CDS	1020	pheS_1	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
DGDLGEBH_00101	CDS	360	rplT_1		COG0292	50S ribosomal protein L20
