locus_tag	ftype	length_bp	gene	EC_number	COG	product
NNDJCHFM_00001	CDS	447				hypothetical protein
NNDJCHFM_00002	CDS	1467				hypothetical protein
NNDJCHFM_00003	CDS	3732				hypothetical protein
NNDJCHFM_00004	CDS	1428				hypothetical protein
NNDJCHFM_00005	CDS	3159	cycA_1		COG2010	Cytochrome c-552
NNDJCHFM_00006	CDS	132				hypothetical protein
NNDJCHFM_00007	CDS	1350				hypothetical protein
NNDJCHFM_00008	CDS	855	tolB_1		COG0823	Protein TolB
NNDJCHFM_00009	CDS	2055				hypothetical protein
NNDJCHFM_00010	CDS	2178				hypothetical protein
NNDJCHFM_00011	CDS	1353	tolB_2			Protein TolB
NNDJCHFM_00012	CDS	2880	rqkA_1	2.7.11.1	COG0515	DNA damage-responsive serine/threonine-protein kinase RqkA
NNDJCHFM_00013	CDS	3465				hypothetical protein
NNDJCHFM_00014	CDS	1413				hypothetical protein
NNDJCHFM_00015	CDS	1416	betC_1	3.1.6.6	COG3119	Choline-sulfatase
NNDJCHFM_00016	CDS	1023	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
NNDJCHFM_00017	CDS	1188	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
NNDJCHFM_00018	CDS	1194	ce	5.1.3.11		Cellobiose 2-epimerase
NNDJCHFM_00019	CDS	906	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
NNDJCHFM_00020	CDS	7023	nedA_1	3.2.1.18		Sialidase
NNDJCHFM_00021	CDS	1185	nedA_2	3.2.1.18		Sialidase
NNDJCHFM_00022	CDS	762				hypothetical protein
NNDJCHFM_00023	CDS	663	cynT	4.2.1.1	COG0288	Carbonic anhydrase
NNDJCHFM_00024	CDS	771	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NNDJCHFM_00025	CDS	369				hypothetical protein
NNDJCHFM_00026	CDS	1068	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
NNDJCHFM_00027	CDS	1335	bamB_1			Outer membrane protein assembly factor BamB
NNDJCHFM_00028	CDS	1632	epr	3.4.21.-	COG1404	Minor extracellular protease Epr
NNDJCHFM_00029	CDS	309				hypothetical protein
NNDJCHFM_00030	CDS	156				hypothetical protein
NNDJCHFM_00031	CDS	117				hypothetical protein
NNDJCHFM_00032	CDS	717				hypothetical protein
NNDJCHFM_00033	CDS	240				hypothetical protein
NNDJCHFM_00034	CDS	885	inlA_1		COG4886	Internalin-A
NNDJCHFM_00035	CDS	252				hypothetical protein
NNDJCHFM_00036	CDS	927	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
NNDJCHFM_00037	CDS	3324				hypothetical protein
NNDJCHFM_00038	CDS	837	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
NNDJCHFM_00039	CDS	321	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
NNDJCHFM_00040	CDS	462				hypothetical protein
NNDJCHFM_00041	CDS	1005	hflK		COG0330	Modulator of FtsH protease HflK
NNDJCHFM_00042	CDS	987	hflC		COG0330	Modulator of FtsH protease HflC
NNDJCHFM_00043	CDS	783	bshB1_1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
NNDJCHFM_00044	CDS	1008				hypothetical protein
NNDJCHFM_00045	CDS	207				hypothetical protein
NNDJCHFM_00046	CDS	2814	rsgI3_1			Anti-sigma-I factor RsgI3
NNDJCHFM_00047	CDS	1317				hypothetical protein
NNDJCHFM_00048	CDS	2241				hypothetical protein
NNDJCHFM_00049	CDS	1470				hypothetical protein
NNDJCHFM_00050	CDS	516				hypothetical protein
NNDJCHFM_00051	CDS	294				hypothetical protein
NNDJCHFM_00052	CDS	699				hypothetical protein
NNDJCHFM_00053	CDS	270				hypothetical protein
NNDJCHFM_00054	CDS	369				hypothetical protein
NNDJCHFM_00055	CDS	642				hypothetical protein
NNDJCHFM_00056	CDS	321				hypothetical protein
NNDJCHFM_00057	CDS	888				hypothetical protein
NNDJCHFM_00058	CDS	1578				hypothetical protein
NNDJCHFM_00059	CDS	1152	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NNDJCHFM_00060	CDS	1071				hypothetical protein
NNDJCHFM_00061	CDS	1218				hypothetical protein
NNDJCHFM_00062	CDS	2418				hypothetical protein
NNDJCHFM_00063	CDS	1284	gnl_1	3.1.1.17		Gluconolactonase
NNDJCHFM_00064	CDS	1749				hypothetical protein
NNDJCHFM_00065	CDS	1416				hypothetical protein
NNDJCHFM_00066	CDS	615	eda		COG0800	Putative KHG/KDPG aldolase
NNDJCHFM_00067	CDS	2286		1.-.-.-	COG0243	putative oxidoreductase
NNDJCHFM_00068	CDS	516			COG4654	Cytochrome c-551
NNDJCHFM_00069	CDS	393				hypothetical protein
NNDJCHFM_00070	CDS	1119				hypothetical protein
NNDJCHFM_00071	CDS	891				hypothetical protein
NNDJCHFM_00072	CDS	1248				hypothetical protein
NNDJCHFM_00073	CDS	1383	atsA_1	3.1.6.1	COG3119	Arylsulfatase
NNDJCHFM_00074	CDS	228				hypothetical protein
NNDJCHFM_00075	CDS	795				hypothetical protein
NNDJCHFM_00076	CDS	786	axe2_1	3.1.1.72		Acetylxylan esterase
NNDJCHFM_00077	CDS	1533				hypothetical protein
NNDJCHFM_00078	CDS	1962				hypothetical protein
NNDJCHFM_00079	CDS	1668				hypothetical protein
NNDJCHFM_00080	CDS	1371				hypothetical protein
NNDJCHFM_00081	CDS	525				hypothetical protein
NNDJCHFM_00082	CDS	1626	betC_2	3.1.6.6	COG3119	Choline-sulfatase
NNDJCHFM_00083	CDS	1785	betC_3	3.1.6.6	COG3119	Choline-sulfatase
NNDJCHFM_00084	CDS	1506				hypothetical protein
NNDJCHFM_00085	CDS	2748				hypothetical protein
NNDJCHFM_00086	CDS	2229	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
NNDJCHFM_00087	CDS	1554		3.1.6.1	COG3119	Arylsulfatase
NNDJCHFM_00088	CDS	1389		3.1.6.1	COG3119	Arylsulfatase
NNDJCHFM_00089	CDS	1617		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
NNDJCHFM_00090	CDS	1752	atsA_2	3.1.6.1	COG3119	Arylsulfatase
NNDJCHFM_00091	CDS	1614				hypothetical protein
NNDJCHFM_00092	CDS	150				hypothetical protein
NNDJCHFM_00093	CDS	1758	atsA_3	3.1.6.1	COG3119	Arylsulfatase
NNDJCHFM_00094	CDS	1494		3.1.6.1	COG3119	Arylsulfatase
NNDJCHFM_00095	CDS	3075				hypothetical protein
NNDJCHFM_00096	CDS	1176				hypothetical protein
NNDJCHFM_00097	CDS	759	rhaS			HTH-type transcriptional activator RhaS
NNDJCHFM_00098	CDS	1449	atsA_4	3.1.6.1	COG3119	Arylsulfatase
