locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJALPCBL_00001	CDS	2493	uvrA			UvrABC system protein A
GJALPCBL_00002	CDS	969	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
GJALPCBL_00003	CDS	684				hypothetical protein
GJALPCBL_00004	CDS	555				hypothetical protein
GJALPCBL_00005	CDS	138				hypothetical protein
GJALPCBL_00006	CDS	240				hypothetical protein
GJALPCBL_00007	tmRNA	395	ssrA			transfer-messenger RNA, SsrA
GJALPCBL_00008	CDS	960				hypothetical protein
GJALPCBL_00009	CDS	207				hypothetical protein
GJALPCBL_00010	CDS	1230	umuC		COG0389	Protein UmuC
GJALPCBL_00011	CDS	609	lexA	3.4.21.88		LexA repressor
GJALPCBL_00012	CDS	1194				hypothetical protein
GJALPCBL_00013	CDS	888				hypothetical protein
GJALPCBL_00014	CDS	1548	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
GJALPCBL_00015	CDS	684				hypothetical protein
GJALPCBL_00016	CDS	948				hypothetical protein
GJALPCBL_00017	CDS	981	fldH	1.1.1.-		Phenyllactate dehydrogenase
GJALPCBL_00018	CDS	630				hypothetical protein
GJALPCBL_00019	CDS	459				hypothetical protein
GJALPCBL_00020	CDS	222				hypothetical protein
GJALPCBL_00021	CDS	1374				hypothetical protein
GJALPCBL_00022	CDS	414	rplL			50S ribosomal protein L7/L12
GJALPCBL_00023	CDS	642	rplJ		COG0244	50S ribosomal protein L10
GJALPCBL_00024	CDS	378	bshA_1	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
GJALPCBL_00025	CDS	1014	mshA_1	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
GJALPCBL_00026	CDS	708	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
GJALPCBL_00027	CDS	1026				hypothetical protein
GJALPCBL_00028	CDS	1605				hypothetical protein
GJALPCBL_00029	CDS	1032				hypothetical protein
GJALPCBL_00030	CDS	975	mshA_2	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
GJALPCBL_00031	CDS	1161	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GJALPCBL_00032	CDS	576				hypothetical protein
GJALPCBL_00033	CDS	195				hypothetical protein
GJALPCBL_00034	CDS	927	prfB_1		COG1186	Peptide chain release factor 2
