locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKBAPOEL_00001	CDS	906	rpoH		COG0568	RNA polymerase sigma factor RpoH
AKBAPOEL_00002	CDS	960	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
AKBAPOEL_00003	CDS	291				hypothetical protein
AKBAPOEL_00004	CDS	432				hypothetical protein
AKBAPOEL_00005	CDS	954	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
AKBAPOEL_00006	CDS	396	ahpD	1.11.1.15		Alkyl hydroperoxide reductase AhpD
AKBAPOEL_00007	CDS	1365	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
AKBAPOEL_00008	CDS	1533	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
AKBAPOEL_00009	CDS	996				hypothetical protein
AKBAPOEL_00010	CDS	795	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
AKBAPOEL_00011	CDS	561	yvdD		COG1611	LOG family protein YvdD
AKBAPOEL_00012	CDS	1215	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
AKBAPOEL_00013	CDS	2643	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
AKBAPOEL_00014	CDS	1101	recA		COG0468	Protein RecA
AKBAPOEL_00015	CDS	444	dksA		COG1734	RNA polymerase-binding transcription factor DksA
AKBAPOEL_00016	CDS	1215				hypothetical protein
AKBAPOEL_00017	CDS	804				hypothetical protein
AKBAPOEL_00018	CDS	2304				hypothetical protein
AKBAPOEL_00019	CDS	630	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
AKBAPOEL_00020	CDS	612	comR			HTH-type transcriptional repressor ComR
AKBAPOEL_00021	CDS	1149	cnrB			Nickel and cobalt resistance protein CnrB
AKBAPOEL_00022	CDS	360				hypothetical protein
AKBAPOEL_00023	CDS	540	pdxH_1	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
AKBAPOEL_00024	CDS	789	fcbB2	3.8.1.7		4-chlorobenzoyl coenzyme A dehalogenase-2
AKBAPOEL_00025	CDS	876	linB	3.8.1.5		Haloalkane dehalogenase
AKBAPOEL_00026	CDS	345				hypothetical protein
AKBAPOEL_00027	CDS	654				hypothetical protein
AKBAPOEL_00028	CDS	744				hypothetical protein
AKBAPOEL_00029	CDS	405				hypothetical protein
AKBAPOEL_00030	CDS	408				hypothetical protein
AKBAPOEL_00031	CDS	1224	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
AKBAPOEL_00032	CDS	1125	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
AKBAPOEL_00033	CDS	1194	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AKBAPOEL_00034	CDS	861	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
AKBAPOEL_00035	CDS	405				hypothetical protein
AKBAPOEL_00036	CDS	594	iolD	3.7.1.22		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
AKBAPOEL_00037	CDS	519				hypothetical protein
AKBAPOEL_00038	CDS	792	djlA		COG1076	Co-chaperone protein DjlA
AKBAPOEL_00039	CDS	3630	apc3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
AKBAPOEL_00040	CDS	762	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
AKBAPOEL_00041	CDS	384	sucB_1	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
AKBAPOEL_00042	CDS	1392	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
AKBAPOEL_00043	CDS	945	xerD			Tyrosine recombinase XerD
AKBAPOEL_00044	CDS	657	tal_1	2.2.1.2	COG0176	Transaldolase
AKBAPOEL_00045	CDS	432	dnaA		COG0593	Chromosomal replication initiator protein DnaA
AKBAPOEL_00046	CDS	1125	dnaN			Beta sliding clamp
AKBAPOEL_00047	CDS	1182	recF		COG1195	DNA replication and repair protein RecF
AKBAPOEL_00048	CDS	2430	gyrB	5.99.1.3		DNA gyrase subunit B
AKBAPOEL_00049	CDS	192				hypothetical protein
AKBAPOEL_00050	CDS	576	egtD	2.1.1.44		Histidine N-alpha-methyltransferase
AKBAPOEL_00051	CDS	285	petJ			Cytochrome c6
AKBAPOEL_00052	CDS	231				hypothetical protein
AKBAPOEL_00053	CDS	819				hypothetical protein
AKBAPOEL_00054	CDS	1653	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
AKBAPOEL_00055	CDS	1575	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
AKBAPOEL_00056	CDS	1482	emrB			Multidrug export protein EmrB
AKBAPOEL_00057	CDS	984	oxyR			Hydrogen peroxide-inducible genes activator
AKBAPOEL_00058	CDS	1059	tas		COG0667	Protein tas
AKBAPOEL_00059	CDS	1233	namA	1.6.99.1	COG1902	NADPH dehydrogenase
AKBAPOEL_00060	CDS	2799	polA	2.7.7.7	COG0258	DNA polymerase I
AKBAPOEL_00061	CDS	1146	hcaT			putative 3-phenylpropionic acid transporter
AKBAPOEL_00062	CDS	171				hypothetical protein
AKBAPOEL_00063	CDS	939	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
AKBAPOEL_00064	CDS	378	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
AKBAPOEL_00065	CDS	972	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
AKBAPOEL_00066	CDS	1938				hypothetical protein
AKBAPOEL_00067	CDS	1290	bicA_1		COG0659	Bicarbonate transporter BicA
AKBAPOEL_00068	CDS	654				hypothetical protein
AKBAPOEL_00069	CDS	2760				hypothetical protein
AKBAPOEL_00070	CDS	2046				hypothetical protein
AKBAPOEL_00071	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AKBAPOEL_00072	CDS	1074	dpnA	2.1.1.72		Modification methylase DpnIIB
AKBAPOEL_00073	CDS	1020	mutY	3.2.2.-		Adenine DNA glycosylase
AKBAPOEL_00074	CDS	462				hypothetical protein
AKBAPOEL_00075	CDS	453	iorA	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
AKBAPOEL_00076	CDS	2283	iorB	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
AKBAPOEL_00077	CDS	303				hypothetical protein
AKBAPOEL_00078	CDS	822	mhpD_1	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
AKBAPOEL_00079	CDS	300				hypothetical protein
AKBAPOEL_00080	CDS	195				hypothetical protein
AKBAPOEL_00081	CDS	1401	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
AKBAPOEL_00082	CDS	432				hypothetical protein
AKBAPOEL_00083	CDS	387				hypothetical protein
AKBAPOEL_00084	CDS	429	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
AKBAPOEL_00085	CDS	150				hypothetical protein
AKBAPOEL_00086	CDS	459	yqeY		COG1610	putative protein YqeY
AKBAPOEL_00087	CDS	1734	dnaG	2.7.7.-	COG0358	DNA primase
AKBAPOEL_00088	CDS	591	soxA	1.8.2.-		SoxAX cytochrome complex subunit A
AKBAPOEL_00089	CDS	978	cysK_1	2.5.1.47		Cysteine synthase
AKBAPOEL_00090	CDS	1176	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
AKBAPOEL_00091	CDS	510		3.1.3.-	COG2062	putative protein
AKBAPOEL_00092	CDS	789		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
AKBAPOEL_00093	CDS	465	cycP			Cytochrome c'
AKBAPOEL_00094	CDS	1548	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
