locus_tag	ftype	length_bp	gene	EC_number	COG	product
PIKKIBNJ_00001	CDS	342	rplC		COG0087	50S ribosomal protein L3
PIKKIBNJ_00002	CDS	624	rplD		COG0088	50S ribosomal protein L4
PIKKIBNJ_00003	CDS	294	rplW		COG0089	50S ribosomal protein L23
PIKKIBNJ_00004	CDS	840	rplB		COG0090	50S ribosomal protein L2
PIKKIBNJ_00005	CDS	297	rpsS		COG0185	30S ribosomal protein S19
PIKKIBNJ_00006	CDS	399	rplV		COG0091	50S ribosomal protein L22
PIKKIBNJ_00007	CDS	681	rpsC_1		COG0092	30S ribosomal protein S3
PIKKIBNJ_00008	CDS	411	rplP_1		COG0197	50S ribosomal protein L16
PIKKIBNJ_00009	CDS	192	rpmC_1		COG0255	50S ribosomal protein L29
PIKKIBNJ_00010	CDS	237	rpsQ_1		COG0186	30S ribosomal protein S17
PIKKIBNJ_00011	CDS	369	rplN_1		COG0093	50S ribosomal protein L14
PIKKIBNJ_00012	CDS	732	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
PIKKIBNJ_00013	CDS	1074	prfA_1		COG0216	Peptide chain release factor RF1
PIKKIBNJ_00014	CDS	843	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
PIKKIBNJ_00015	CDS	423				hypothetical protein
PIKKIBNJ_00016	CDS	1293	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
PIKKIBNJ_00017	CDS	159				hypothetical protein
PIKKIBNJ_00018	CDS	720				hypothetical protein
PIKKIBNJ_00019	CDS	1071	mtnA_1	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
PIKKIBNJ_00020	CDS	2034	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PIKKIBNJ_00021	CDS	1041	speH_1	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
PIKKIBNJ_00022	CDS	153				hypothetical protein
PIKKIBNJ_00023	CDS	177				hypothetical protein
PIKKIBNJ_00024	CDS	426				hypothetical protein
PIKKIBNJ_00025	CDS	1056	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
PIKKIBNJ_00026	CDS	411				hypothetical protein
PIKKIBNJ_00027	CDS	1293	gltB	1.4.1.13		Glutamate synthase [NADPH] large chain
PIKKIBNJ_00028	CDS	657	gltD_1	1.4.1.13		Glutamate synthase [NADPH] small chain
PIKKIBNJ_00029	CDS	645	gltD_2	1.4.1.13		Glutamate synthase [NADPH] small chain
PIKKIBNJ_00030	CDS	306	exbD_1		COG0848	Biopolymer transport protein ExbD
PIKKIBNJ_00031	CDS	810				hypothetical protein
PIKKIBNJ_00032	CDS	1341	tolB		COG0823	Protein TolB
PIKKIBNJ_00033	CDS	480				Outer membrane lipoprotein Omp16
PIKKIBNJ_00034	CDS	996				hypothetical protein
PIKKIBNJ_00035	CDS	1038	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
PIKKIBNJ_00036	CDS	1893	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PIKKIBNJ_00037	CDS	1053	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
PIKKIBNJ_00038	CDS	1332	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
PIKKIBNJ_00039	CDS	813	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
PIKKIBNJ_00040	CDS	231	hslV_1	3.4.25.2		ATP-dependent protease subunit HslV
PIKKIBNJ_00041	CDS	1374	hslU_1		COG1220	ATP-dependent protease ATPase subunit HslU
PIKKIBNJ_00042	CDS	819				hypothetical protein
PIKKIBNJ_00043	CDS	861				hypothetical protein
PIKKIBNJ_00044	CDS	414				hypothetical protein
PIKKIBNJ_00045	CDS	597				hypothetical protein
PIKKIBNJ_00046	CDS	426				hypothetical protein
PIKKIBNJ_00047	CDS	426	secB			Protein-export protein SecB
PIKKIBNJ_00048	CDS	363	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
PIKKIBNJ_00049	CDS	714				hypothetical protein
PIKKIBNJ_00050	CDS	465				hypothetical protein
PIKKIBNJ_00051	CDS	639	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
PIKKIBNJ_00052	CDS	183				hypothetical protein
PIKKIBNJ_00053	CDS	516	ubiE	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PIKKIBNJ_00054	CDS	588				hypothetical protein
PIKKIBNJ_00055	CDS	783	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
PIKKIBNJ_00056	CDS	318	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
PIKKIBNJ_00057	CDS	777	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
PIKKIBNJ_00058	CDS	1005	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
PIKKIBNJ_00059	CDS	465				hypothetical protein
PIKKIBNJ_00060	CDS	690	cbbZC_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase, chromosomal
PIKKIBNJ_00061	CDS	624	glmU_1		COG1207	Bifunctional protein GlmU
PIKKIBNJ_00062	CDS	1821	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PIKKIBNJ_00063	CDS	1380	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
PIKKIBNJ_00064	CDS	738	nadE	6.3.1.5		NH(3)-dependent NAD(+) synthetase
PIKKIBNJ_00065	CDS	1362	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
PIKKIBNJ_00066	CDS	1602	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
PIKKIBNJ_00067	CDS	714		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
PIKKIBNJ_00068	CDS	618	rpsD		COG0522	30S ribosomal protein S4
PIKKIBNJ_00069	CDS	333	grxD		COG0278	Glutaredoxin 4
PIKKIBNJ_00070	CDS	228			COG0271	putative protein RP812
PIKKIBNJ_00071	CDS	2193	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
PIKKIBNJ_00072	CDS	684	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
PIKKIBNJ_00073	CDS	243	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
PIKKIBNJ_00074	CDS	783	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
PIKKIBNJ_00075	CDS	1293	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
PIKKIBNJ_00076	CDS	771	map	3.4.11.18	COG0024	Methionine aminopeptidase
PIKKIBNJ_00077	CDS	312				hypothetical protein
PIKKIBNJ_00078	CDS	483	dsbB			Disulfide bond formation protein B
PIKKIBNJ_00079	CDS	534	coq7	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
PIKKIBNJ_00080	CDS	570				hypothetical protein
PIKKIBNJ_00081	CDS	657				hypothetical protein
PIKKIBNJ_00082	CDS	201				hypothetical protein
PIKKIBNJ_00083	CDS	528	tlpA		COG0526	Thiol:disulfide interchange protein TlpA
PIKKIBNJ_00084	CDS	612	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
PIKKIBNJ_00085	CDS	573	plsY_1	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
PIKKIBNJ_00086	CDS	327				hypothetical protein
