locus_tag	ftype	length_bp	gene	EC_number	COG	product
NIMPAOON_00001	CDS	297				hypothetical protein
NIMPAOON_00002	CDS	2850				hypothetical protein
NIMPAOON_00003	CDS	1134				hypothetical protein
NIMPAOON_00004	CDS	297				hypothetical protein
NIMPAOON_00005	CDS	405				hypothetical protein
NIMPAOON_00006	CDS	681	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
NIMPAOON_00007	CDS	1611	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
NIMPAOON_00008	CDS	924				hypothetical protein
NIMPAOON_00009	CDS	615	yigZ		COG1739	IMPACT family member YigZ
NIMPAOON_00010	CDS	480	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NIMPAOON_00011	CDS	1257				hypothetical protein
NIMPAOON_00012	CDS	984				hypothetical protein
NIMPAOON_00013	CDS	945				hypothetical protein
NIMPAOON_00014	CDS	621	ctc		COG1825	General stress protein CTC
NIMPAOON_00015	CDS	276	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NIMPAOON_00016	CDS	3009	hutI_1	3.5.2.7		Imidazolonepropionase
NIMPAOON_00017	CDS	1284	hutI_2	3.5.2.7		Imidazolonepropionase
NIMPAOON_00018	CDS	735				hypothetical protein
NIMPAOON_00019	CDS	678				hypothetical protein
NIMPAOON_00020	CDS	774				hypothetical protein
NIMPAOON_00021	CDS	537	gmhB	3.1.3.83	COG0241	D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase
NIMPAOON_00022	CDS	282				hypothetical protein
NIMPAOON_00023	CDS	189				hypothetical protein
NIMPAOON_00024	CDS	417	rsbW	2.7.11.1		Serine-protein kinase RsbW
NIMPAOON_00025	CDS	411	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
NIMPAOON_00026	CDS	1872	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NIMPAOON_00027	CDS	1971	ispG	1.17.7.1	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
NIMPAOON_00028	CDS	1299	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
NIMPAOON_00029	CDS	408	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
NIMPAOON_00030	CDS	480				hypothetical protein
NIMPAOON_00031	CDS	282				hypothetical protein
NIMPAOON_00032	CDS	555				hypothetical protein
NIMPAOON_00033	CDS	843	folP	2.5.1.15	COG0294	Dihydropteroate synthase
NIMPAOON_00034	CDS	936	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
NIMPAOON_00035	CDS	186				hypothetical protein
NIMPAOON_00036	CDS	543				hypothetical protein
NIMPAOON_00037	CDS	576	ruvA_1	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
NIMPAOON_00038	CDS	1245	maeB_1	1.1.1.40	COG0280	NADP-dependent malic enzyme
NIMPAOON_00039	CDS	240		1.-.-.-	COG4221	putative oxidoreductase
NIMPAOON_00040	CDS	606	ndx1	3.6.1.61	COG0494	Diadenosine hexaphosphate hydrolase
NIMPAOON_00041	CDS	642	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
NIMPAOON_00042	CDS	438				hypothetical protein
NIMPAOON_00043	CDS	750	uppS	2.5.1.-		Isoprenyl transferase
NIMPAOON_00044	CDS	291	atpC		COG0355	ATP synthase epsilon chain
NIMPAOON_00045	CDS	1506	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
NIMPAOON_00046	CDS	1131	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
NIMPAOON_00047	CDS	333	rbfA		COG0858	30S ribosome-binding factor
NIMPAOON_00048	CDS	1842		3.6.3.-		Putative multidrug export ATP-binding/permease protein
NIMPAOON_00049	CDS	837	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
NIMPAOON_00050	CDS	2442		3.4.21.50		Protease 1
NIMPAOON_00051	CDS	426				hypothetical protein
NIMPAOON_00052	CDS	831		1.1.1.119	COG1028	Glucose 1-dehydrogenase
NIMPAOON_00053	CDS	381				hypothetical protein
NIMPAOON_00054	CDS	837				hypothetical protein
NIMPAOON_00055	CDS	774	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
NIMPAOON_00056	CDS	318	thcC			Rhodocoxin
NIMPAOON_00057	CDS	1008				hypothetical protein
NIMPAOON_00058	CDS	963	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
NIMPAOON_00059	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
NIMPAOON_00060	CDS	681	trmH_1	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
NIMPAOON_00061	CDS	246				hypothetical protein
NIMPAOON_00062	CDS	1179		2.3.1.9		putative acetyl-CoA acyltransferase
NIMPAOON_00063	CDS	963				hypothetical protein
NIMPAOON_00064	CDS	654	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
NIMPAOON_00065	CDS	1014	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
NIMPAOON_00066	CDS	432	yybR		COG1733	putative HTH-type transcriptional regulator YybR
NIMPAOON_00067	CDS	444				hypothetical protein
NIMPAOON_00068	CDS	552				hypothetical protein
NIMPAOON_00069	CDS	420				hypothetical protein
NIMPAOON_00070	CDS	510				hypothetical protein
NIMPAOON_00071	CDS	585				hypothetical protein
NIMPAOON_00072	CDS	1392				hypothetical protein
NIMPAOON_00073	CDS	231	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
NIMPAOON_00074	CDS	564	frr		COG0233	Ribosome-recycling factor
NIMPAOON_00075	CDS	708	pyrH	2.7.4.22	COG0528	Uridylate kinase
NIMPAOON_00076	CDS	888			COG1073	putative protein
NIMPAOON_00077	CDS	687				hypothetical protein
NIMPAOON_00078	CDS	831	tsf			Elongation factor Ts
NIMPAOON_00079	CDS	966	rpsB		COG0052	30S ribosomal protein S2
NIMPAOON_00080	CDS	387	rpsI			30S ribosomal protein S9
NIMPAOON_00081	CDS	456	rplM		COG0102	50S ribosomal protein L13
NIMPAOON_00082	CDS	774	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NIMPAOON_00083	CDS	273				hypothetical protein
NIMPAOON_00084	CDS	960				hypothetical protein
NIMPAOON_00085	CDS	252	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
NIMPAOON_00086	CDS	780	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
NIMPAOON_00087	CDS	1134				hypothetical protein
NIMPAOON_00088	CDS	207				hypothetical protein
NIMPAOON_00089	CDS	324				hypothetical protein
NIMPAOON_00090	CDS	1845	mutL			DNA mismatch repair protein MutL
NIMPAOON_00091	CDS	1302				hypothetical protein
NIMPAOON_00092	CDS	654				hypothetical protein
NIMPAOON_00093	CDS	897	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
NIMPAOON_00094	CDS	1248	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
NIMPAOON_00095	CDS	702	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
NIMPAOON_00096	CDS	2433				hypothetical protein
NIMPAOON_00097	CDS	999	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
NIMPAOON_00098	CDS	1068				hypothetical protein
NIMPAOON_00099	CDS	615	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
NIMPAOON_00100	CDS	1137	oatA	2.3.1.-		O-acetyltransferase OatA
NIMPAOON_00101	CDS	1947	ngl	3.5.1.52		Peptide-N(4)-(N-acetyl-beta-D-glucosaminyl)asparagine amidase F
NIMPAOON_00102	CDS	207				hypothetical protein
NIMPAOON_00103	CDS	885				hypothetical protein
NIMPAOON_00104	CDS	297	selU	2.9.1.-		tRNA 2-selenouridine synthase
NIMPAOON_00105	CDS	324				hypothetical protein
NIMPAOON_00106	CDS	1551	kinD	2.7.13.3		Sporulation kinase D
NIMPAOON_00107	CDS	4074				hypothetical protein
NIMPAOON_00108	CDS	1266	ywaD	3.4.11.6	COG2234	Aminopeptidase YwaD
NIMPAOON_00109	CDS	783				hypothetical protein
NIMPAOON_00110	CDS	576	tdk	2.7.1.21	COG1435	Thymidine kinase
NIMPAOON_00111	CDS	210				hypothetical protein
NIMPAOON_00112	CDS	1419				hypothetical protein
NIMPAOON_00113	CDS	1008	metH_1	2.1.1.13	COG0646	Methionine synthase
NIMPAOON_00114	CDS	2670	metH_2	2.1.1.13	COG0646	Methionine synthase
