locus_tag	ftype	length_bp	gene	EC_number	COG	product
JIMFFMPL_00001	CDS	225	adeP		COG2252	Adenine permease AdeP
JIMFFMPL_00002	CDS	1320	xanP		COG2233	Xanthine permease XanP
JIMFFMPL_00003	CDS	897	pgdA	3.5.1.-		Peptidoglycan deacetylase
JIMFFMPL_00004	CDS	1437		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
JIMFFMPL_00005	CDS	2439	fptA		COG4773	Fe(3+)-pyochelin receptor
JIMFFMPL_00006	CDS	216				hypothetical protein
JIMFFMPL_00007	CDS	1083				hypothetical protein
JIMFFMPL_00008	CDS	987		3.5.4.2	COG1816	Adenine deaminase
JIMFFMPL_00009	CDS	1071	alc	3.5.3.4		allantoicase
JIMFFMPL_00010	CDS	498	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
JIMFFMPL_00011	CDS	1143				hypothetical protein
JIMFFMPL_00012	CDS	636				hypothetical protein
JIMFFMPL_00013	CDS	1470		3.1.1.1	COG2272	Carboxylesterase
JIMFFMPL_00014	CDS	861	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
JIMFFMPL_00015	CDS	492	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
JIMFFMPL_00016	CDS	2262	hcrA	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
JIMFFMPL_00017	CDS	243				hypothetical protein
JIMFFMPL_00018	CDS	381				hypothetical protein
JIMFFMPL_00019	CDS	1014	glnII	6.3.1.2	COG0174	Glutamine synthetase
JIMFFMPL_00020	CDS	1941	typA		COG1217	GTP-binding protein TypA/BipA 
JIMFFMPL_00021	CDS	972	pip_1	3.4.11.5		Proline iminopeptidase
JIMFFMPL_00022	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JIMFFMPL_00023	CDS	771	tatC		COG0805	Sec-independent protein translocase protein TatC
JIMFFMPL_00024	CDS	348	tatB		COG1826	Sec-independent protein translocase protein TatB
JIMFFMPL_00025	CDS	228	tatA		COG1826	Sec-independent protein translocase protein TatA
JIMFFMPL_00026	CDS	342	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
JIMFFMPL_00027	CDS	396	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
JIMFFMPL_00028	CDS	1659	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
JIMFFMPL_00029	CDS	789	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
JIMFFMPL_00030	CDS	366				hypothetical protein
JIMFFMPL_00031	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
JIMFFMPL_00032	CDS	552	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
JIMFFMPL_00033	CDS	510	ftsN			Cell division protein FtsN
JIMFFMPL_00034	CDS	1020	priA	3.6.4.-	COG1198	Primosomal protein N'
JIMFFMPL_00035	CDS	849	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
JIMFFMPL_00036	CDS	2418	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
JIMFFMPL_00037	CDS	1089	recF		COG1195	DNA replication and repair protein RecF
JIMFFMPL_00038	CDS	1104	dnaN_1		COG0592	Beta sliding clamp
JIMFFMPL_00039	CDS	1119	dnaN_2		COG0592	Beta sliding clamp
JIMFFMPL_00040	CDS	1344	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JIMFFMPL_00041	CDS	753				hypothetical protein
JIMFFMPL_00042	CDS	336				hypothetical protein
JIMFFMPL_00043	CDS	1761	mctC		COG4147	Monocarboxylic acid transporter
JIMFFMPL_00044	CDS	1371	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
JIMFFMPL_00045	CDS	726	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
JIMFFMPL_00046	CDS	528				hypothetical protein
JIMFFMPL_00047	CDS	1143				hypothetical protein
JIMFFMPL_00048	CDS	549				hypothetical protein
JIMFFMPL_00049	CDS	1365	antA_1	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
JIMFFMPL_00050	CDS	1371	uidB_1		COG2211	Glucuronide carrier protein
JIMFFMPL_00051	CDS	1008	yfmJ_1	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
JIMFFMPL_00052	CDS	306				hypothetical protein
JIMFFMPL_00053	CDS	609				hypothetical protein
JIMFFMPL_00054	CDS	825				hypothetical protein
JIMFFMPL_00055	CDS	846	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JIMFFMPL_00056	CDS	1035	mro	5.1.3.3	COG2017	Aldose 1-epimerase
JIMFFMPL_00057	CDS	1089				hypothetical protein
JIMFFMPL_00058	CDS	1386				hypothetical protein
JIMFFMPL_00059	CDS	1410		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
JIMFFMPL_00060	CDS	1233	entS_1			Enterobactin exporter EntS
JIMFFMPL_00061	CDS	486				hypothetical protein
JIMFFMPL_00062	CDS	1260	nanT			Sialic acid transporter NanT
JIMFFMPL_00063	CDS	1371		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
JIMFFMPL_00064	CDS	630				hypothetical protein
JIMFFMPL_00065	CDS	420				hypothetical protein
JIMFFMPL_00066	CDS	231				hypothetical protein
JIMFFMPL_00067	CDS	867				hypothetical protein
JIMFFMPL_00068	CDS	939	rbgA		COG1161	Ribosome biogenesis GTPase A
JIMFFMPL_00069	CDS	711	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JIMFFMPL_00070	CDS	525				hypothetical protein
JIMFFMPL_00071	CDS	1344	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
JIMFFMPL_00072	CDS	378			COG1733	putative HTH-type transcriptional regulator
JIMFFMPL_00073	CDS	969	ravA	3.6.3.-		ATPase RavA
JIMFFMPL_00074	CDS	951			COG1721	putative protein
JIMFFMPL_00075	CDS	588				hypothetical protein
JIMFFMPL_00076	CDS	1029				hypothetical protein
JIMFFMPL_00077	CDS	1779				hypothetical protein
JIMFFMPL_00078	CDS	1644				hypothetical protein
JIMFFMPL_00079	CDS	2679	pepN	3.4.11.2	COG0308	Aminopeptidase N
JIMFFMPL_00080	CDS	819				hypothetical protein
JIMFFMPL_00081	CDS	879	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
JIMFFMPL_00082	CDS	1017	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
